estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,False,كانت مكسورة خالصة وقت فتحت العلبة.,['هالشي كان خربان من لما فتحت العلبة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997d00>,38.05803001674947,38.358036294442435,0.6520111062584277,0.844075083732605,0.7724562883377075,0.9843358658254147,0.7603564293931835,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis was already broken when I opened the package.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,صعب علينا نحكي انجليزي بطلاقة.,['صعب علينا نحكي إنجليزي بطلاقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997d90>,67.03420896351791,81.2871467300815,0.030531904820509936,0.06309901922941208,0.4838728904724121,0.9363086735829711,0.45305438426098243,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's hard for us to speak English fluently.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ليش، شكراً كتير إلك. امم، فيني اطلع لفوق؟,['ليش، شكراً كتير. اه، فيني اطلع لفوق؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997e20>,64.9512300244718,70.94197902506035,0.9040843578207003,0.9610065817832947,0.9407681226730347,0.99588379310444,0.9368957264393649,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhy, thank you very much. Uh, can I go up to the top?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,آه، أنا آسف. كان في مشكلة وعم انصلحها. ممكن تنتظر شي نص ساعة؟,['آه، أنا آسف. صار في مشكلة وعم نصلحها. ممكن تنتظر حوالي نص ساعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997eb0>,56.68706143897176,71.69723356146707,0.4222670560162456,0.7916563749313354,0.5333968997001648,0.9901511138305068,0.5281435343518572,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, I'm sorry. There's been trouble and we're fixing it. Would you wait for about thirty minutes?\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي أوتيل أرخص.,['بدي فندق أرخص.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997f40>,27.482545710800192,36.322313881369276,0.09992099130579657,0.1415148228406906,0.7060814499855042,0.98856296017766,0.6980059683242044,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like a cheaper hotel.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أسف، هوة مو جوا هلأ.,['آسف، هو مو موجود هلق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997fa0>,10.816059393812111,28.274429356317736,0.8519255758476305,0.9671943187713623,0.8808215260505676,0.9926958859432489,0.8743879051606527,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm sorry, he's not in at the moment.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,عنا غرفة لشخصين مع حمام بخمسة وتمانين دولار.,['عنا غرفة مزدوجة مع حمام بخمسة وثمانين دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997fd0>,49.35578819979934,64.45193098226186,0.00571924558361836,0.3544115126132965,0.016137301921844482,0.9741945713758469,0.015720871928913915,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe have a twin room with a bath for eighty-five dollars.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,يا، لاء. استعجل رجاءً. تأخرنا.,['يا لطيف. دخيلك استعجل. تأخرنا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f130>,35.416987661440594,41.88397743560787,0.3399282532331327,0.594046950340271,0.5722245573997498,0.9943283041939139,0.5689790737774061,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, no. Please hurry. We are late.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,طيب. فندق الشيراتون قريب من هون؟,['طيب. هل فندق الشيراتون قريب من هناك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f1c0>,62.628449627654696,76.28061612637026,0.00019184498159598856,0.0013024501968175173,0.14729544520378113,0.008031518460484222,0.0011830060872994102,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. Is the Sheraton Hotel around there?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,قول اي ولا لاء؟,['لازم قول إيه ولا لأ؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f250>,8.643019616048525,26.830003410124288,0.015713220660454996,0.016830621287226677,0.9336090683937073,0.09020466078072786,0.08421588931626572,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nShould I say yes or no?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هي الغرفة رقم اطنعش صفر سبعة.,['هذه الغرفة اثنا عشر سبعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f2e0>,17.20339087300932,35.17580268277462,0.00010649396496259511,0.0017332881689071655,0.06144042685627937,0.005514876160304993,0.0003388363453486578,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis is room twelve o seven.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,انتقلنا على هاد البيت من سنة.,['نقلنا لهالبيت من سنة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f370>,19.493995755254467,49.21047492506897,0.24548755023709568,0.5864045023918152,0.41863176226615906,0.9933989807032049,0.4158683659251888,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe moved to this house a year ago.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,شو الرقم يللي لازم اتصل فيه من هون؟,['أي رقم يجب أن أتصل به من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f400>,4.521356896113449,16.017796695389812,0.0,0.0008666195790283382,0.0,0.005738392297644168,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat number should I call from here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ميزانيتنا تقريباً هية خمسين دولار بالمجمل لتلات أشخاص.,['ميزانيتنا حوالي خمسين دولار بالمجموع لثلاثة أشخاص.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f490>,30.18078669043848,52.33981268972002,0.00040337864767825415,0.024557754397392273,0.016425713896751404,0.3293924753088504,0.005410506559165928,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur budget is about fifty dollars in total for three people.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي غرفة غيرها.,['بدي غرفة مختلفة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f520>,23.643540225079384,44.88563738817325,0.06522435571834206,0.11927063018083572,0.5468601584434509,0.9884415678679943,0.5405393124163844,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI want a different room.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن تعطيني اسم و رقم الشخص يللي بدك تتصل فيه؟,['ممكن أعرف اسم ورقم الشخص اللي عم تتصل فيه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f5b0>,18.990420965596826,46.66368290242124,0.4760617138888428,0.7625228762626648,0.6243245005607605,0.9876135513186455,0.6165913371740523,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I have the name and the number of the party you're calling?\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,خلينا نحط كمادة باردة لنخفف الوجع.,['خلينا نحط كمادة باردة لتخفيف الألم.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f640>,49.84390309259902,65.76929453319093,0.05574261743203923,0.11024453490972519,0.5056270360946655,0.5188047140836716,0.26232168989406723,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLet's apply a cold compress to relieve the pain.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هاد جواز سفري.,['هون جواز سفري.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f6d0>,66.87403049764218,69.25459956709959,0.24019110529104637,0.45290184020996094,0.5303381085395813,0.9773154407739639,0.5183076223065912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHere is my passport.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,لساته غالي كتير. مافيني آخده بتلاتة دولار؟,['لسا غالي كتير. ما فيني آخده بتلاتة دولار؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f760>,63.019085559238604,82.85902745116319,0.9128408689671552,0.9646570086479187,0.9462854266166687,0.9958401522599161,0.942349023323283,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's still too expensive. Couldn't I have it for three dollars?\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بظن في خطأ بالفاتورة.,['أعتقد أن هناك خطأ في الفاتورة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f7f0>,11.339582221952005,41.941603729878516,0.0,0.0005923860589973629,0.0,0.0070618767640553415,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI think there is a mistake in the bill.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,اي. بس ما يكون تقيل كتير.,['ايه، بس مو كتير قوي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f880>,10.229197414177778,21.1591810024254,0.6925181869135031,0.7347116470336914,0.9425714015960693,0.8048214996233582,0.7586017289346392,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYes, but not too strong.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رمز المنطقة هوة تلاتة. رقم التلفون هوة اتنين تلاتة أربعة تلاتة أربعة صفر صفر.,['رمز المنطقة هو ثلاثة. رقم الهاتف هو اثنين ثلاثة أربعة ثلاثة أربعة صفر صفر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f910>,22.447149615307215,49.84101061542204,0.0,0.005582612007856369,0.0,0.06497349310666323,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe area code is three. The phone number is two three four three four zero zero.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي غرفة لشخص واحد مع حمام بتمانين دولار، لو سمحت.,['بدي غرفة لشخص واحد مع حمام بتمانين دولار، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991f9a0>,100.00000000000004,100.0,0.04752240564106591,0.05245664343237877,0.9059368371963501,0.9909184537827969,0.8977095299394846,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like a single room with a bath for eighty dollars, please.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أي ساعة عم ينعرض تيرمينال مان؟,['أي ساعة يتم عرض فيلم Terminal Man؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fa30>,7.413670083653376,24.387499597759945,0.00032550395064046694,0.0029304022900760174,0.11107824742794037,0.04551995638757944,0.005056276978528604,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat time is Terminal Man being shown?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رجاءً أدخل رقم التعريف الشخصي.,['من فضلك أدخل رقم التعريف الشخصي الخاص بك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fac0>,53.3167536340577,69.3092428288199,1.917691450051555e-06,0.0005570832290686667,0.0034423787146806717,0.005957713176030666,2.0508705025340545e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease input your PIN.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن تزين هاد الطرد؟,['ممكن توزن هالطرد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fb50>,14.535768424205482,38.15510810872192,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you weigh this package?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هدول عشرين وعطيني دولارين فراطة، لو سمحت.,['هاي عشرين وأعطيني دولارين باقي، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fbe0>,26.72605741634733,54.54894642371539,0.02986495069556394,0.03769903630018234,0.7921940088272095,0.79797099577263,0.6321478420689599,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHere's a twenty and give me two dollars change, please.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رقم مقعدي هوة دي اطنعش. وينه؟,['دي تنعش هو رقم مقعدي. وينه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fc70>,38.86618887275213,50.816148547921614,0.002576730736557703,0.0030097172129899263,0.8561371564865112,0.008425080042798072,0.007213024071012396,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nD twelve is my seat number. Where is it?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بأنو محطة لازم انزل لروح على الإمباير ستيت بيلدينج؟,['عند أي محطة يجب أن أنزل للذهاب إلى مبنى إمباير ستيت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fd00>,25.370766329557917,27.048580068786443,7.542836959640621e-06,0.0005209976807236671,0.014477678574621677,0.003922432253602892,5.6787713398391614e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAt which station should I get off to go to the Empire State Building?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,واحد على نيويورك، إذا ممكن.,['واحد لنيورك، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fd90>,6.27465531099474,24.01673803386567,0.00017873903672593547,0.0004520603106357157,0.39538758993148804,0.010346859518904239,0.004091019848539223,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOne for New York, please.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بعتذر. هالمكان محجوز.,['عذراً، هالمكان محجوز بالفعل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991fe20>,39.553325358771794,54.450671703250485,0.002115912003873288,0.010019464418292046,0.21118015050888062,0.020576348004397005,0.004345316268491665,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSorry, this space is already taken.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,مرحبا، شو هالفستان الحلو.,['مرحبا، هاد فستان كتير حلو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991feb0>,11.339582221952005,34.61825901677834,0.4532209971075254,0.5199937224388123,0.8715893626213074,0.9902585186064243,0.8630987910624934,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHi, that's a really beautiful dress.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,عفواً. ممكن مر؟,['عفواً. ممكن أعدي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991ff40>,61.04735835807847,69.72367686401745,0.02941278264273639,0.04811841621994972,0.611258327960968,0.13581041619181633,0.08301524792109283,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. May I get through?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بعدين، بتوصل على شارع تسوق. إذا كملت الشارع بتوصل عالمحطة.,['بعدين، رح توصل لشارع التسوق. إذا تابعت الشارع رح توصل للمحطة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991ffa0>,16.081986819293682,43.376597499427746,0.07343009922610566,0.09746258705854416,0.7534183263778687,0.9361224146559834,0.7052917829349202,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThen, you'll come to a shopping street. If you follow the street you'll get to the station.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,راحت عليي المحطة.,['راحت عليي المحطة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3991ffd0>,100.00000000000004,100.0,0.16656290267380136,0.2593691647052765,0.6421846747398376,0.9864580114372075,0.6334882172193101,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI've missed my stop.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,اي، بدي شي اقرؤه.,['ايه، بدي شي لاقراه.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928130>,19.493995755254467,42.40077409978476,0.07563924117713006,0.08942600339651108,0.845830500125885,0.992018416756764,0.8390794335794624,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYes, I'd like something to read.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بأيا فيلم بتنصح؟,['أي فيلم بتنصحني فيه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399281c0>,36.55552228545123,46.976695190323056,0.13885777031712188,0.18713274598121643,0.7420281767845154,0.9467525333166122,0.7025170561630469,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhich movie do you recommend?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي هدية لذكرى سنوية.,['بدي هدية للذكرى السنوية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928250>,22.957488466614326,61.60477243875817,0.08883894170242002,0.21440726518630981,0.41434669494628906,0.9896241277456284,0.41004748657050527,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI need a present for anniversary.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,في فرقة لايف ولا دي جي؟,['في فرقة موسيقية حيّة أو دي جي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399282e0>,19.338531381761715,39.84889840109499,0.01260152284234528,0.05888768285512924,0.21399250626564026,0.20005128718912601,0.04280947632726845,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there a live band or a DJ?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي كم بيجامة.,['بدي بيجامة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928370>,57.89300674674101,56.92302634150869,0.13456815684781986,0.16281408071517944,0.8265142440795898,0.9896897524595261,0.8179926776274016,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some pajamas.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,السنة أبرد من غيرها، بس مو لدرجة ينزل تلج.,['أبرد من المعتاد هالسنة، بس مو بارد كفاية للثلج.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928400>,13.618796864073039,33.86367194984816,0.12005806683412246,0.16776783764362335,0.7156202793121338,0.2507691727951169,0.1794555054785143,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's colder than usual this year, but not cold enough for snow.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن رجع مقعدي لورا، لو سمحت؟,['ممكن أرجع الكرسي لورا، لو سمحت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928490>,44.833867003844595,57.58098193421003,0.030252025530788984,0.07017133384943008,0.43111658096313477,0.6453565685078502,0.2782239173172054,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I recline my seat, please?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ليكه هون.,['هون تماماً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928520>,14.794015674776452,19.667339442868574,0.0024384482173138156,0.10866309702396393,0.02244044467806816,0.2785539347678423,0.006250874163015972,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's right here.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,اسمي ميتشيكو تاناكا، ورقم الرحلة هوة خمسة صفر واحد على طوكيو.,['اسمي ميتشيكو تاناكا، ورقم الرحلة هو خمسمية وواحد إلى طوكيو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399285b0>,64.72859418230068,68.58246355728976,0.0007705124894003545,0.01577787846326828,0.04883498698472977,0.12975236121565104,0.006336454871204274,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMy name is Michiko Tanaka, and the flight number is five o one for Tokyo.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,الأطول هنن موضة هلأ.,['الأطول هلق ع الموضة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928640>,18.575057999133595,37.63689129497953,0.13355586623162097,0.15732230246067047,0.8489315509796143,0.9877280232030898,0.8385134826838274,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe longer ones are in vogue now.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رح تبعتهن عالأكيد، صح؟,['أكيد رح تبعتلهم، صح؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399286d0>,24.839003933972585,37.489244505249594,0.21496116620295425,0.23803925514221191,0.9030492305755615,0.9889567978680134,0.8930766753871806,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou will definitely send them, right?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ما بعرف كتير عن النبيت. شو المناسب لهي الوجبة؟,['ما بعرف كتير عن النبيذ. شو المناسب لهالطبق؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39928760>,45.05700411689425,68.75502249798504,0.49452328114207944,0.6305486559867859,0.7842745780944824,0.9945820132270455,0.7800253888040021,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't know very much about wine. What is good for this dish?\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أواعيه دائماً بطلانة.,['تيابه دايمًا مو على الموضة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399287f0>,7.495553473355845,15.02645746902044,0.7381094978118412,0.8219712376594543,0.8979748487472534,0.9840813931077719,0.8836803401309379,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHis clothes are always out of fashion.\nTranslation:'}]}]",,(),syr,False,None,None
