sentID.BTEC	split	lang	sent
15573	corpus-6-train	EN	I'm coming.
15574	corpus-6-train	EN	I left the room key in my room. May I borrow a duplicate key, please?
15575	corpus-6-test-corpus-26-train	EN	What ice cream would you recommend?
15577	corpus-6-test-corpus-26-dev	EN	Hmm. This one. The color looks good on you.
15578	corpus-6-train	EN	How much should I tip?
15579	corpus-6-train	EN	Excuse me. Is this bus going to the Holiday Inn Union Square?
15581	corpus-6-train	EN	Is it okay to drop off car in Boston?
15586	corpus-6-train	EN	Could you get a ticket for me?
15587	corpus-6-train	EN	Can I have a big bag?
15588	corpus-6-train	EN	This soup is too hot.
15589	corpus-6-train	EN	I'd like some carrots.
15590	corpus-6-train	EN	We'll contact you immediately after we've found it.
15591	corpus-6-train	EN	Is it your hobby to collect stuffed animals?
15594	corpus-6-dev	EN	I'd like to make a reservation on JAL for March twentieth.
15596	corpus-6-train	EN	There's no ice.
15598	corpus-6-test-corpus-26-test	EN	Where are the foreign language books?
15599	corpus-6-train	EN	Can Japan produce all the food that in needs?
15601	corpus-6-train	EN	Do you have any Japanese novels?
15604	corpus-6-test-corpus-26-train	EN	Two slices and a Sprite.
15606	corpus-6-train	EN	Is it crowded today?
15607	corpus-6-test-corpus-26-test	EN	Give me some cigarettes.
15608	corpus-6-train	EN	So it means I don't fail at all.
15610	corpus-6-test-corpus-26-dev	EN	Illegal to bring in the country-sorry. Well, I guess that about takes care of everything.
15612	corpus-6-train	EN	How many vacation days do you have in a year?
15613	corpus-6-train	EN	We'll be staying a week at least.
15614	corpus-6-train	EN	I'd like an air pump.
15615	corpus-6-train	EN	Can I take the subway to Marine Tower?
15617	corpus-6-train	EN	The flight I was supposed to be on, AA eleven, was cancelled.
15620	corpus-6-train	EN	Oh, really? I live in Kamakura, I hope you will drop by my house.
15622	corpus-6-train	EN	Where's the men's room?
15623	corpus-6-train	EN	I think it's a little plain for me.
15625	corpus-6-train	EN	I have some items for press.
15626	corpus-6-train	EN	Please tell me your phone number.
15627	corpus-6-train	EN	Excuse me, can you recommend a hotel to me?
15628	corpus-6-train	EN	Oh. Fancy meeting you here.
15629	corpus-6-train	EN	That's the last thing I'll do.
15630	corpus-6-dev	EN	The trains leave from King's Cross.
15631	corpus-6-train	EN	I've lost my suitcase.
15634	corpus-6-train	EN	What time will we come back?
15635	corpus-6-train	EN	Japanese teenagers are interested in music.
15638	corpus-6-train	EN	I'd like to try on these shoes.
15642	corpus-6-train	EN	Yes, I called a little while ago.
15643	corpus-6-train	EN	Do you have a dry wine, not so expensive?
15644	corpus-6-train	EN	I put some hair mousse in today.
15646	corpus-6-train	EN	Is the plane on time?
15648	corpus-6-train	EN	How much does it cost of reissue?
15649	corpus-6-train	EN	Where can I buy some lift tickets?
15652	corpus-6-test-corpus-26-train	EN	Yes, I am. They used to live near me in California but moved to Florida two years ago. How about you? Are you traveling by yourself?
15653	corpus-6-train	EN	Stonehenge sounds interesting. Are there any tours that go around there?
15655	corpus-6-train	EN	I was badly injured in the right foot.
15656	corpus-6-train	EN	I'm staying at the Hilton Hotel.
15658	corpus-6-dev	EN	Don't you have anything to eat?
15659	corpus-6-train	EN	What time does the train start?
15660	corpus-6-train	EN	By surface mail.
15662	corpus-6-train	EN	How do you like your steak, sir?
15663	corpus-6-train	EN	I want to take the shuttle bus to the airport.
15664	corpus-6-test-corpus-26-train	EN	I'm ill.
15665	corpus-6-train	EN	Thank you for picking me up at the airport. You are very kind.
15666	corpus-6-test-corpus-26-train	EN	My child looks exhausted due to fever.
15668	corpus-6-train	EN	I'm afraid Saturday will be cloudy.
15669	corpus-6-train	EN	How much does it cost to charter a car with a driver?
15673	corpus-6-test-corpus-26-train	EN	In this size, please.
15674	corpus-6-test-corpus-26-train	EN	Orders of Cultural Merits are given to distinguished artists and scholars on this day.
15676	corpus-6-test-corpus-26-train	EN	I'm Japanese.
15678	corpus-6-dev	EN	I like apples, but today I'd like to have some grapes.
15679	corpus-6-train	EN	Please invalidate my card.
15680	corpus-6-train	EN	A glass of red wine, Okay?
15682	corpus-6-train	EN	Certainly. You have anything particular, particular food in mind?
15683	corpus-6-train	EN	Is this nickel silver?
15684	corpus-6-train	EN	What is this sauce for?
15686	corpus-6-train	EN	I have one thousand dollars in cash.
15687	corpus-6-train	EN	Turn left. It's on the right.
15688	corpus-6-train	EN	What's the charge for three days?
15690	corpus-6-train	EN	Would you carry this baggage, please?
15692	corpus-6-test-corpus-26-train	EN	That's too expensive.
15694	corpus-6-train	EN	A compact car, and preferably a Japanese car.
15696	corpus-6-train	EN	What item is the specialty of this country?
15698	corpus-6-train	EN	We have two or three quite nice ones in the neighborhood. Would you like me to make a reservation for you?
15699	corpus-6-test-corpus-26-train	EN	Yes. Take a bus which goes to Kyoto-eki.
15700	corpus-6-train	EN	Can I have a hundred grams of pumpkin salad?
15702	corpus-6-train	EN	Got another stamp?
15705	corpus-6-train	EN	By the way, did you fill up the tank before returning the car?
15706	corpus-6-train	EN	I want to go to San Diego.
15708	corpus-6-train	EN	After his death, there was a political reform, which is known as the Reform of Taika Era.
15710	corpus-6-test-corpus-26-train	EN	Is it for member's only?
15711	corpus-6-train	EN	I've left my handbag on the train.
15713	corpus-6-train	EN	Excuse me, but this word, OMEDETOUGOZAIMASU, is too long to count number of words. As one word is limited to fifteen letters, I want you to divide it into two.
15715	corpus-6-train	EN	It leaves from number two bus stop.
15716	corpus-6-train	EN	If you'd like to.
15717	corpus-6-train	EN	What kinds of salad do you have?
15719	corpus-6-train	EN	Can you draw a map which can get me there?
15723	corpus-6-train	EN	I'll take what you recommend.
15724	corpus-6-train	EN	What is showing now?
15727	corpus-6-train	EN	I'd like a fountain pen, please.
15729	corpus-6-dev	EN	Yes, oh, and I'm paying by credit card.
15730	corpus-6-train	EN	Please bring Breakfast to my room.
15731	corpus-6-train	EN	Do you have any tours of the Pantheon?
15732	corpus-6-train	EN	I dropped my spoon.
15733	corpus-6-train	EN	Please cash a personal check.
15735	corpus-6-test-corpus-26-dev	EN	The room charge is six thousand yen a night.
15736	corpus-6-train	EN	Yes, thank you. My name is Mayumi Yamaguchi from Japan. I've just arrived at the hotel.
15737	corpus-6-train	EN	My foot hurts.
15738	corpus-6-train	EN	The sun's really strong. Did you apply some sunscreen?
15739	corpus-6-train	EN	It takes about half a day. The tour guide will be here to pick you up around nine o'clock in the morning.
15740	corpus-6-train	EN	Where's the stadium?
15741	corpus-6-train	EN	There's a glass missing.
15743	corpus-6-train	EN	I want Italian dressing.
15747	corpus-6-train	EN	Well, you look like you're about the same size as I am. I usually wear medium.
15749	corpus-6-train	EN	This ancient clock has stopped running. Could you have it replaced?
15752	corpus-6-train	EN	Well, it seems a little tight in the shoulders.
15753	corpus-6-train	EN	I'd like to have a replacement card. When can I get it?
15754	corpus-6-train	EN	Could you call the police?
15759	corpus-6-train	EN	My phone number is four zero four one two three four five six seven.
15760	corpus-6-train	EN	Any problem?
15761	corpus-6-train	EN	New Year's dishes called osechi ryori are prepared at almost every home even now.
15763	corpus-6-test-corpus-26-train	EN	Can I bring this on board the aircraft?
15765	corpus-6-train	EN	A half-day tour leaves something to be desired.
15766	corpus-6-train	EN	I'm going to ask if I can have a picture taken with him.
15767	corpus-6-dev	EN	What kind of leather is this satchel made of?
15775	corpus-6-test-corpus-26-train	EN	Okay. All I want to know is whether the business will ever pay its own way.
15776	corpus-6-train	EN	It's very delicious.
15777	corpus-6-train	EN	The fare is different from the meter.
15781	corpus-6-train	EN	You're kidding. Is there a cheaper way to send it?
15783	corpus-6-train	EN	I want to change some Japanese yen for American dollars.
15784	corpus-6-test-corpus-26-train	EN	Fine. Would you like a scarf to go with that?
15785	corpus-6-train	EN	Could I move to the front row?
15787	corpus-6-train	EN	I'd like to check out now. Could you take my baggage down?
15788	corpus-6-test-corpus-26-train	EN	Recharge the battery, please.
15790	corpus-6-train	EN	Is there a clinic near here?
15791	corpus-6-test-corpus-26-train	EN	I'm ready to order.
15795	corpus-6-dev	EN	Do you have screwdrivers?
15796	corpus-6-train	EN	Who should I contact if I have troubles?
15797	corpus-6-train	EN	Will this flight leave on schedule?
15798	corpus-6-test-corpus-26-dev	EN	The herbal bath salts leave your skin feeling soft and smooth.
15799	corpus-6-train	EN	I'll take three hundred grams of this.
15801	corpus-6-train	EN	He rushed out into the middle of the street where there was no crossing.
15802	corpus-6-train	EN	Incidentally, do you have travel insurance for this trip?
15803	corpus-6-train	EN	It's for your own use, of course.
15804	corpus-6-test-corpus-26-train	EN	Write down the name of the airline and the flight number, too.
15805	corpus-6-train	EN	I'd like to leave the car at the San Francisco Airport.
15807	corpus-6-dev	EN	Some dessert?
15808	corpus-6-train	EN	I'd like to make sure of the departure time.
15809	corpus-6-train	EN	I'll be at the Hilton Hotel.
15811	corpus-6-train	EN	Could you mail this letter for me?
15814	corpus-6-test-corpus-26-train	EN	Really. Today's Sunday, and Sunday is the worst day.
15817	corpus-6-train	EN	We have a family of four, including my parents, younger sister and me.
15819	corpus-6-train	EN	What is the name of the artist?
15821	corpus-6-train	EN	Ask him to call before ten, Japan time.
15828	corpus-6-train	EN	How can I get to the temple?
15829	corpus-6-train	EN	What are you drinking?
15831	corpus-6-train	EN	Could you tell me the phone number of a taxi company?
15832	corpus-6-train	EN	Three donuts and a cookie, please.
15834	corpus-6-train	EN	I'll be there in about an hour.
15835	corpus-6-train	EN	Hello. Pier One Fish and Grille. May I help you.
15836	corpus-6-train	EN	Thank you. May I speak with Ms. Yamato, please?
15838	corpus-6-train	EN	Is there a duty-free shop around here?
15839	corpus-6-train	EN	How do you withdraw money?
15840	corpus-6-train	EN	Yes. I'd like to reconfirm my reservation on flight seventeen to Tokyo this Sunday. My name's Reiko Mori. M-O-R-I.
15842	corpus-6-train	EN	I wonder what kind of colors will be fashionable this autumn.
15845	corpus-6-train	EN	I'd like to reserve a sleeper seat to Washington D.C., please.
15849	corpus-6-train	EN	I suggest you visit the United Nations Building on the bank of the East River as well.
15853	corpus-6-train	EN	She is ninety-nine. I'd like to spend about ninety-nine dollars.
15854	corpus-6-train	EN	Please show me that pipe. The third one.
15855	corpus-6-train	EN	If the person was a Buddhist, yes. But many families hold funerals at their homes.
15856	corpus-6-train	EN	One white shirt and two pairs of socks.
15857	corpus-6-train	EN	About a thousand dollars.
15859	corpus-6-train	EN	How much is the cheapest ticket?
15862	corpus-6-train	EN	Sirloin steak and a green salad, please.
15863	corpus-6-train	EN	Okay, please take your time. Let me know if you need anything.
15864	corpus-6-train	EN	This one's on me.
15866	corpus-6-train	EN	I want to order a pizza. Who delivers here? What's the number?
15867	corpus-6-train	EN	I'm going to be late.
15870	corpus-6-train	EN	Do you have a better room?
15871	corpus-6-train	EN	It takes a full day. The tour guide will be here to pick you up nine o'clock in the morning.
15872	corpus-6-train	EN	Please select some good wine for our meal.
15873	corpus-6-dev	EN	I would like one fifty dollars bill and five ten dollars bills, please.
15878	corpus-6-train	EN	The population of Tokyo is about twelve million. It's crowded and the cost of housing is high.
15880	corpus-6-train	EN	You can make a direct call from your room.
15881	corpus-6-train	EN	How much is a supplemental charge for a single use?
15883	corpus-6-train	EN	Unchilled, please.
15885	corpus-6-train	EN	How much longer will it be before we start?
15890	corpus-6-train	EN	Is this cream for dry skin or for oily skin?
15893	corpus-6-train	EN	Excuse me. I have lost my way.
15894	corpus-6-train	EN	Well, I was thinking about sushi. How about yourself?
15895	corpus-6-train	EN	I'd like to join tomorrow's optional tour.
15896	corpus-6-test-corpus-26-train	EN	Yes, it's a problem of waste disposal.
15897	corpus-6-test-corpus-26-train	EN	I'd like this pattern in a five-place setting.
15898	corpus-6-train	EN	If I buy them together, can you give me a discount?
15899	corpus-6-test-corpus-26-train	EN	Many families have dual incomes.
15902	corpus-6-test-corpus-26-train	EN	"Oh. This silver is a rarity ""The moon and the bell"". Sure you want to exchange it?"
15903	corpus-6-train	EN	May I have two quarts of milk?
15904	corpus-6-train	EN	We'll stay overnight.
15905	corpus-6-train	EN	I would like to rent a car.
15906	corpus-6-train	EN	November third is Culture Day.
15907	corpus-6-dev	EN	I'm looking for a shirt for a ten year old girl?
15908	corpus-6-train	EN	I have lost my passport.
15910	corpus-6-train	EN	Yes, I have these.
15911	corpus-6-test-corpus-26-train	EN	My mother and sister are coming from Japan to see me. They will arrive here at about seven in the evening.
15916	corpus-6-dev	EN	Hang up once, please.
15918	corpus-6-train	EN	HELP.
15919	corpus-6-train	EN	You're charging more than the fare.
15920	corpus-6-train	EN	Wait. Three blocks, then left?
15922	corpus-6-train	EN	Who's the lead male?
15925	corpus-6-train	EN	Is there a market near here?
15926	corpus-6-train	EN	I don't know how to close these curtains.
15928	corpus-6-train	EN	How can I get to Central Park?
15929	corpus-6-train	EN	I got mad at him.
15931	corpus-6-train	EN	Send it express, please.
15932	corpus-6-train	EN	Please send this as unaccompanied baggage.
15933	corpus-6-dev	EN	How much is the bus fare to Boston?
15934	corpus-6-train	EN	Go through that door and to your right.
15935	corpus-6-train	EN	You have to pay an extra charge for dessert.
15938	corpus-6-train	EN	I look for some others.
15939	corpus-6-train	EN	My name is Hisae Chiba. I'm Japanese.
15940	corpus-6-train	EN	I need some mustard.
15941	corpus-6-train	EN	Give me one carton of this brand.
15942	corpus-6-test-corpus-26-train	EN	Brown is very popular this year.
15946	corpus-6-train	EN	Yes. But in smaller cities and even in the old downtown area of Tokyo, we have a lot of small independent specialized retail stores.
15947	corpus-6-train	EN	Do you have anything of better quality?
15949	corpus-6-dev	EN	What would you recommend me to see more than anything else in Kyoto?
15950	corpus-6-test-corpus-26-test	EN	Good idea. When do you plan to come?
15951	corpus-6-dev	EN	Where do you work?
15952	corpus-6-train	EN	Can I request a vegetarian meal?
15955	corpus-6-train	EN	What's the room charge?
15958	corpus-6-train	EN	It's not too bad. But I prefer it a little spicier.
15960	corpus-6-train	EN	Could you recommend a French-English dictionary?
15961	corpus-6-train	EN	Thank you. It was nice seeing you. Good-bye.
15962	corpus-6-train	EN	Can I take a break at a hotel near here?
15963	corpus-6-train	EN	That'll be eighteen dollars for the stamps. Here's a customs declaration for your parcel.
15966	corpus-6-train	EN	What time can the doctor come?
15967	corpus-6-test-corpus-26-train	EN	Okay. Two seats, please.
15970	corpus-6-train	EN	Is there anything to drink on the boat?
15971	corpus-6-train	EN	The clouds look beautiful from up here.
15972	corpus-6-train	EN	Could I possibly help in anyway?
15973	corpus-6-train	EN	I want to see the financial district.
15975	corpus-6-train	EN	I'm taking swimming lessons.
15976	corpus-6-train	EN	Have you got any instant coffee?
15977	corpus-6-train	EN	On Tuesday afternoon this airport terminal is not very crowded.
15978	corpus-6-dev	EN	Is it violent?
15981	corpus-6-train	EN	Yes, let me see. I'd like to have a glass of wine to start with.
15983	corpus-6-train	EN	Fix the lamp, please.
15984	corpus-6-train	EN	I'd like to change the reservation.
15985	corpus-6-train	EN	If you forget, you may lose your reservation.
15986	corpus-6-train	EN	Anybody who is good will be fine.
15987	corpus-6-train	EN	We'll meet you at the pool about one, Okay?
15988	corpus-6-train	EN	No. This platform is for train going the opposite direction.
15989	corpus-6-test-corpus-26-train	EN	Where is the market?
15990	corpus-6-dev	EN	Thank you. I deeply appreciate your thoughtfulness.
15992	corpus-6-train	EN	I'd like to have dinner for less than thirty dollars including drinks.
15993	corpus-6-train	EN	I want these clothes ironed.
15995	corpus-6-train	EN	Hello. I made a reservation for tonight at seven. But I'd like to change the time. my name is Suzuki.
15996	corpus-6-train	EN	Do you have your passport and ticket? You see, this is a duty-free shop.
15997	corpus-6-train	EN	What kind of products are good for oily skin?
15998	corpus-6-train	EN	It's about time to start.
15999	corpus-6-train	EN	How about going to see the movies?
16002	corpus-6-train	EN	I'd like to cash a traveler's check.
16005	corpus-6-train	EN	No, we don't, sir.
16007	corpus-6-test-corpus-26-train	EN	I'm looking forward to trying on my new racing suit.
16009	corpus-6-train	EN	You can go on foot or by subway. Here's a subway map.
16011	corpus-6-train	EN	Here's the tip for you.
16012	corpus-6-train	EN	I'd like a pair of sandals, please.
16014	corpus-6-train	EN	Cherry blossoms. They bloom in spring.
16015	corpus-6-train	EN	Two more beers, please.
16016	corpus-6-test-corpus-26-train	EN	I thought you guys just ate donuts.
16018	corpus-6-train	EN	Ten ones, please.
16019	corpus-6-train	EN	Thank you. Please let me know when we get there. I'm quite a stranger in London.
16020	corpus-6-train	EN	Black. Could you show me another pair in black?
16021	corpus-6-train	EN	How long does it take and cost to get the alteration?
16024	corpus-6-train	EN	Please warm up the room right away.
16026	corpus-6-train	EN	Okay. Let me have one round-trip ticket.
16027	corpus-6-train	EN	How was it? Was it any good?
16028	corpus-6-train	EN	They're usually light snowfalls of an inch or two.
16029	corpus-6-train	EN	At the Plaza Hotel, room seven o two.
16030	corpus-6-train	EN	I don't know. They're all new to me.
16031	corpus-6-train	EN	Your smash is great.
16032	corpus-6-train	EN	I'm just putting you through.
16033	corpus-6-train	EN	I ate a while ago.
16034	corpus-6-test-corpus-26-train	EN	How much does a first-class ticket to Edinburgh cost, please?
16036	corpus-6-train	EN	It's my pleasure.
16037	corpus-6-dev	EN	Do you have labels?
16038	corpus-6-train	EN	Sure. When would you like to play?
16041	corpus-6-dev	EN	When is the earliest?
16042	corpus-6-test-corpus-26-train	EN	It looks like the money you gave me is ten dollars short.
16043	corpus-6-train	EN	Hello. Is this the Brown's?
16045	corpus-6-train	EN	May I see the hat in the window, please?
16046	corpus-6-test-corpus-26-train	EN	I just called Mr. Smith in room two o one, but there was no reply. Would you find out if he's still staying here?
16048	corpus-6-train	EN	It would be nice if it's fine tomorrow.
16049	corpus-6-train	EN	How long does it take from here?
16050	corpus-6-train	EN	I requested a non-smoking seat, but I am in a smoking seat.
16051	corpus-6-train	EN	All right. Please reserve two first class seats on that flight.
16054	corpus-6-train	EN	You have appendicitis.
16058	corpus-6-train	EN	Can you find me a babysitter?
16060	corpus-6-train	EN	A small brown bag. It's made of leather.
16061	corpus-6-test-corpus-26-train	EN	I'd like a modern one.
16062	corpus-6-train	EN	Which is more convenient, bus or subway?
16066	corpus-6-train	EN	It's ten past two.
16067	corpus-6-train	EN	Her ankle is swollen.
16068	corpus-6-train	EN	I was really lucky to get a ticket tonight. I didn't arrive in town until three p.m.
16069	corpus-6-train	EN	One of the window locks is broken.
16070	corpus-6-test-corpus-26-train	EN	I work for a publishing company.
16071	corpus-6-train	EN	I would like to have it sent by express.
16073	corpus-6-test-corpus-26-train	EN	Would you please fill this out?
16074	corpus-6-train	EN	Are there any private rooms available in first class?
16075	corpus-6-train	EN	May I have two gift boxes for these?
16080	corpus-6-test-corpus-26-test	EN	What street is this?
16081	corpus-6-train	EN	As I bought too many souvenirs to put into my suitcase, I would like to have a bag or something like that.
16082	corpus-6-test-corpus-26-test	EN	Could you weigh this package?
16083	corpus-6-train	EN	All right, sir. Let me take care of your luggage first.
16086	corpus-6-train	EN	The same, please.
16088	corpus-6-train	EN	Well, my reservation was confirmed, so could you call the manager, please?
16089	corpus-6-test-corpus-26-train	EN	What do you call that in English?
16091	corpus-6-test-corpus-26-train	EN	Keep going up this aisle, then you'll find it on the right side.
16094	corpus-6-train	EN	I have no money.
16098	corpus-6-test-corpus-26-train	EN	I'd like to insure this.
16100	corpus-6-dev	EN	Check everything, please.
16101	corpus-6-dev	EN	Give us a nice table close to the stage, please.
16103	corpus-6-train	EN	Shall we go to a pub?
16104	corpus-6-train	EN	Could you get me a smaller size?
16106	corpus-6-test-corpus-26-train	EN	Good morning. This is the Front Desk. May I help you?
16107	corpus-6-dev	EN	If you are going to smoke, please move to rows forty through fifty.
16108	corpus-6-train	EN	QUIET.
16109	corpus-6-train	EN	Please roll up your sleeves.
16110	corpus-6-train	EN	It is kind of you to let me stay here.
16115	corpus-6-train	EN	Does this bus go to the airport?
16116	corpus-6-train	EN	I'd like to reserve a table for three.
16117	corpus-6-train	EN	How about this afternoon, around four p.m.?
16121	corpus-6-train	EN	Three o'clock in the morning.
16122	corpus-6-dev	EN	On the fifth floor.
16123	corpus-6-dev	EN	Where shall I report it?
16124	corpus-6-train	EN	Do you have a beginner's course?
16125	corpus-6-train	EN	I'd like some crayons.
16126	corpus-6-train	EN	It's not necessary to clean the room.
16127	corpus-6-test-corpus-26-train	EN	All right. Please get in.
16130	corpus-6-test-corpus-26-test	EN	Yes, sir. I come here for breakfast every day, Monday through Friday, before I go to work.
16133	corpus-6-train	EN	Isn't it a beautiful day?
16136	corpus-6-train	EN	Who's the director?
16137	corpus-6-train	EN	Open your bag, please. These are pills, aren't they?
16138	corpus-6-train	EN	Can I make a reservation for eight thirty tomorrow morning?
16140	corpus-6-test-corpus-26-dev	EN	No problem.
16141	corpus-6-test-corpus-26-train	EN	Please get me three two six two nine one eight.
16143	corpus-6-train	EN	Saturday is bad because I have to help my father.
16144	corpus-6-dev	EN	I would like to go to the nearest bus stop.
16146	corpus-6-train	EN	My passport has been stolen.
16147	corpus-6-train	EN	It comes with rice and vegetables.
16148	corpus-6-train	EN	I'd like to change my order.
16149	corpus-6-train	EN	Yes, sir. I'll transfer your call immediately. Please hold on.
16150	corpus-6-train	EN	I would like to invite you to a birthday party.
16151	corpus-6-train	EN	Well, you got to call me before you come next time.
16153	corpus-6-train	EN	Where is the square?
16154	corpus-6-train	EN	Do you have any other flights?
16156	corpus-6-train	EN	You can pick up them at the gate before boarding. Please show this receipt there.
16158	corpus-6-test-corpus-26-train	EN	Yes, we can serve you from seven.
16159	corpus-6-train	EN	There are none of these shops in Japan. So, what shall I do?
16164	corpus-6-train	EN	Yeah.
16167	corpus-6-test-corpus-26-train	EN	Please lie down here.
16169	corpus-6-test-corpus-26-test	EN	What a quick service.
16171	corpus-6-dev	EN	I'd like to change my flight to October ninth.
16179	corpus-6-train	EN	The spare ribs are popular here.
16181	corpus-6-train	EN	Would you tell me when the bus arrives at forty-second Street?
16182	corpus-6-train	EN	Turn left at the second signal, please.
16183	corpus-6-train	EN	Where are the other people?
16186	corpus-6-dev	EN	Which floor?
16189	corpus-6-train	EN	In different colors?
16191	corpus-6-test-corpus-26-train	EN	Maybe it will still turn up.
16193	corpus-6-train	EN	Is there a microwave?
16195	corpus-6-train	EN	Where is the conference center?
16196	corpus-6-train	EN	A first-class, non-smoking seat, please.
16197	corpus-6-train	EN	Do I have to stay in bed?
16198	corpus-6-train	EN	Can you reissue in a day?
16199	corpus-6-train	EN	What's your specialty?
16200	corpus-6-train	EN	I'm with my husband.
16203	corpus-6-dev	EN	Could you show me some ID?
16204	corpus-6-dev	EN	My blood type is A.
16205	corpus-6-train	EN	Could I change to a room with an ocean view?
16206	corpus-6-train	EN	One-way ticket, please.
16210	corpus-6-train	EN	Can I go there on foot?
16211	corpus-6-train	EN	What type of room would you like?
16217	corpus-6-test-corpus-26-train	EN	Please turn left at the next crossing.
16218	corpus-6-train	EN	Show me, please.
16219	corpus-6-test-corpus-26-dev	EN	Excuse me. How do I get to the bank?
16220	corpus-6-train	EN	Sure. It's T-A-N-A-K-A. The card number is one two three four five six seven eight. And its expiration date is September, two thousand one.
16221	corpus-6-train	EN	Close, what time?
16222	corpus-6-test-corpus-26-train	EN	Is there bus service to the Ford Museum?
16224	corpus-6-train	EN	Please fix the stirrups.
16227	corpus-6-test-corpus-26-train	EN	Yes. Your name and your room number, please.
16228	corpus-6-dev	EN	Traveler's check, Okay?
16231	corpus-6-test-corpus-26-train	EN	How long does it take to reach Japan by air mail?
16232	corpus-6-train	EN	Do taxis come here?
16233	corpus-6-train	EN	The World Trade Center might be a good place.
16235	corpus-6-train	EN	What did he say?
16237	corpus-6-train	EN	What's the dress code?
16238	corpus-6-test-corpus-26-train	EN	Okay. See you at two on Sunday.
16240	corpus-6-train	EN	It is a small blue overnight bag.
16241	corpus-6-train	EN	Must I transfer?
16243	corpus-6-train	EN	Could you tell me the area code for St. Louis?
16244	corpus-6-train	EN	I'd like a telephoto lens.
16245	corpus-6-dev	EN	Of course. I've been driving around this area for more than ten years.
16247	corpus-6-train	EN	I'd like to have a light.
16248	corpus-6-train	EN	Can I have some medicine?
16249	corpus-6-train	EN	I have chills and nausea. Is there a seat to lay down?
16250	corpus-6-train	EN	Is this vinyl?
16253	corpus-6-dev	EN	My key please. Room three forty-one.
16255	corpus-6-train	EN	Will you mark it on my map?
16256	corpus-6-train	EN	Where should I wait?
16257	corpus-6-train	EN	Where is the shopping center?
16258	corpus-6-test-corpus-26-train	EN	I'd like to go through New York to Toronto.
16259	corpus-6-test-corpus-26-train	EN	The zipper's broken. Do you have more of the same?
16262	corpus-6-dev	EN	Please exchange this money into dollars.
16263	corpus-6-dev	EN	I got tap water, with ice.
16265	corpus-6-train	EN	Do you have free movies?
16266	corpus-6-train	EN	Today's first dive site is one of the most popular dropoffs in Hawaii.
16268	corpus-6-train	EN	Please move me to a different room.
16270	corpus-6-train	EN	I'd like a thermometer.
16271	corpus-6-test-corpus-26-train	EN	This is kind of dirty.
16272	corpus-6-train	EN	Something is wrong with the filter.
16273	corpus-6-train	EN	I'd like to make a reservation at seven.
16276	corpus-6-train	EN	I'd like to reserve two seats for Friday evening.
16279	corpus-6-test-corpus-26-dev	EN	Could you reconfirm my flight? Here's my airline ticket.
16282	corpus-6-train	EN	It's over there behind the hospital.
16283	corpus-6-train	EN	How much is a second-class ticket to New York?
16284	corpus-6-train	EN	What thriller do you recommend?
16285	corpus-6-train	EN	We have aspirin.
16287	corpus-6-train	EN	I hurt myself.
16288	corpus-6-train	EN	Hang up, please.
16289	corpus-6-train	EN	How do I get there?
16290	corpus-6-train	EN	I want a specimen of your urine.
16291	corpus-6-test-corpus-26-train	EN	Do you have this in darker green?
16292	corpus-6-test-corpus-26-test	EN	Will you take me to Canterbury and bring me back?
16293	corpus-6-train	EN	You are supposed to pick up your baggage from the baggage carousel.
16296	corpus-6-train	EN	How long does the train stop here?
16297	corpus-6-dev	EN	You need to take some stomach medicine.
16299	corpus-6-train	EN	Are they open on Sundays?
16301	corpus-6-train	EN	What's the price per month?
16302	corpus-6-train	EN	Please give your honest opinion on this.
16311	corpus-6-test-corpus-26-train	EN	Can I have a new fork?
16312	corpus-6-test-corpus-26-train	EN	Thank you very much for your kindness.
16314	corpus-6-train	EN	How much are additional charges?
16315	corpus-6-train	EN	When I press my gum, it bleeds.
16316	corpus-6-train	EN	Will you keep this for me?
16318	corpus-6-train	EN	I've attached your baggage claim tags to the cover of your ticket.
16320	corpus-6-train	EN	Drunks are the same in every country.
16321	corpus-6-train	EN	Okay. Why don't you check the restroom first? I'll check and see if it's in the cafeteria.
16322	corpus-6-train	EN	Please show me a little bit smaller one.
16323	corpus-6-train	EN	I'm injured and need an ambulance.
16325	corpus-6-dev	EN	Where can I get the limousine for the Hilton Hotel?
16326	corpus-6-train	EN	Water leaks from the pipe.
16330	corpus-6-dev	EN	Can you send me the things I left behind?
16332	corpus-6-train	EN	Can I make a call from this phone?
16333	corpus-6-train	EN	I'm not sure.
16334	corpus-6-train	EN	I want to try the local specialty.
16335	corpus-6-test-corpus-26-train	EN	Sorry, we don't sell tickets for the theater.
16337	corpus-6-test-corpus-26-train	EN	I want to see this.
16339	corpus-6-test-corpus-26-train	EN	Oh, that's nice. What do I have to do?
16341	corpus-6-train	EN	Next, I'd like to draw your attention to Chart one dash three.
16342	corpus-6-train	EN	Is there any change in the flight number two five two to Osaka?
16344	corpus-6-test-corpus-26-dev	EN	I want to extend my stay here for two days longer.
16346	corpus-6-train	EN	How about this kite made in Scotland?
16350	corpus-6-train	EN	Oh, that's what I want to do right now. One, two, sleep.
16351	corpus-6-test-corpus-26-train	EN	Please change my seat.
16352	corpus-6-train	EN	I would like a soft permanent, please.
16357	corpus-6-dev	EN	Is there a pick-up bus from Holiday Inn?
16359	corpus-6-train	EN	There must be some mistake.
16360	corpus-6-train	EN	Of course. How long do you think it will take?
